chem_key,methane,nitrous_oxide
2029869,0.04,0.02
2029870,0.04,0.02
2029871,0.04,0.02
2029872,0.04,0.02
2029873,0.04,0.02
2029874,0.04,0.02
2029875,0.04,0.02
2029876,0.04,0.02
2029877,0.04,0.02
2029878,0.04,0.02
2029879,0.04,0.02
2029880,0.05,0.03
2029881,0.05,0.03
2029882,0.05,0.03
2029883,0.05,0.03
2029884,0.05,0.03
2029885,0.05,0.03
2029886,0.05,0.03
2029887,0.05,0.03
2029888,0.05,0.03
2030207,5.5,2.14
2030208,5.53,1.99
2030209,5.17,1.61
2030210,4.76,1.5
2030211,5.0,1.44
2030212,4.91,1.46
2030213,4.93,1.39
2030214,4.4,1.06
2030215,4.03,0.89
2030216,4.03,0.82
2030217,3.86,0.78
2030218,3.61,0.94
2030219,3.65,0.87
2030220,3.7,0.83
2030221,3.63,0.87
2030222,3.55,0.86
2030223,3.44,0.82
2030224,3.49,0.82
2030225,3.32,0.83
2030226,3.24,0.73
2030227,3.41,0.81
2030228,3.45,0.88
2030229,3.44,0.85
2030230,3.43,0.95
2030231,3.48,1.02
2030232,3.47,0.93
2030233,3.46,1.04
2030234,3.49,1.08
2030235,3.45,1.18
2030236,3.34,1.09
2030379,8.81,8.36
2030380,9.1,8.52
2030381,8.83,8.46
2030382,8.71,8.39
2030383,8.55,8.27
2030384,9.21,8.58
2030385,9.81,8.88
2030386,11.17,9.84
2030387,10.98,9.61
2030388,11.08,9.54
2030389,11.49,9.89
2030390,9.5,8.75
2030391,7.73,8.08
2030392,7.75,8.11
2030393,7.41,7.98
2030394,8.23,8.42
2030395,9.16,9.03
2030396,10.49,9.82
2030397,10.67,9.92
2030398,11.02,9.96
2030399,8.94,8.64
2030400,10.28,9.55
2030401,11.52,10.25
2030402,12.4,10.55
2030403,14.17,11.5
2030404,15.76,12.27
2030405,16.79,12.71
2030406,17.71,13.26
2030407,17.63,13.21
2030408,18.79,13.89
2030551,0.95,0.17
2030552,0.93,0.16
2030553,0.83,0.13
2030554,0.82,0.12
2030555,0.81,0.12
2030556,0.84,0.14
2030557,0.84,0.14
2030558,0.84,0.15
2030559,0.83,0.14
2030560,0.79,0.14
2030561,0.73,0.12
2030562,0.7,0.14
2030563,0.7,0.13
2030564,0.69,0.12
2030565,0.69,0.16
2030566,0.7,0.17
2030567,0.73,0.18
2030568,0.76,0.18
2030569,0.78,0.17
2030570,0.82,0.16
2030571,0.85,0.16
2030572,0.82,0.15
2030573,0.83,0.16
2030574,0.81,0.15
2030575,0.82,0.15
2030576,0.83,0.16
2030577,0.82,0.16
2030578,0.82,0.17
2030579,0.8,0.15
2030580,0.78,0.15
2030895,8.92,6.33
2030896,8.77,6.18
2030897,8.63,5.66
2030898,7.87,5.41
2030899,8.15,6.11
2030900,8.19,5.7
2030901,8.53,6.32
2030902,8.91,6.42
2030903,8.9,6.6
2030904,9.22,6.88
2030905,9.54,6.95
2030906,9.55,7.06
2030907,9.54,7.38
2030908,9.69,7.4
2030909,10.2,7.74
2030910,10.23,8.11
2030911,10.37,8.49
2030912,10.3,7.93
2030913,10.38,8.03
2030914,10.38,7.9
2030915,10.61,8.07
2030916,11.01,8.44
2030917,11.1,8.0
2030918,11.29,8.77
2030919,11.48,8.67
2030920,11.55,9.09
2030921,11.67,7.83
2030922,11.77,9.21
2030923,11.97,9.37
2030924,12.16,8.9
2031067,17.31,16.63
2031068,17.7,16.7
2031069,18.11,16.77
2031070,18.54,16.87
2031071,18.94,16.94
2031072,19.04,17.02
2031073,12.86,8.97
2031074,11.51,7.91
2031075,13.32,9.17
2031076,12.67,8.63
2031077,11.21,7.68
2031078,19.04,16.6
2031079,19.22,16.24
2031080,21.4,18.59
2031081,21.19,17.89
2031082,23.93,20.06
2031083,23.3,19.32
2031084,23.36,19.97
2031085,25.78,22.61
2031086,23.0,19.75
2031087,27.0,24.17
2031088,23.73,19.84
2031089,26.2,21.58
2031090,27.05,21.84
2031091,26.57,21.31
2031092,25.45,20.05
2031093,26.39,20.77
2031094,26.16,19.73
2031095,29.13,21.39
2031096,26.41,19.12
2031239,46.45,15.6
2031240,45.89,15.64
2031241,48.15,15.85
2031242,50.04,16.1
2031243,51.33,16.61
2031244,52.92,16.86
2031245,53.36,14.87
2031246,51.65,14.68
2031247,55.38,15.93
2031248,59.16,16.44
2031249,56.22,15.57
2031250,54.22,15.85
2031251,54.1,15.37
2031252,58.63,19.18
2031253,65.04,24.18
2031254,62.9,19.86
2031255,66.38,20.03
2031256,71.12,24.56
2031257,67.08,19.8
2031258,71.81,24.1
2031259,73.72,25.12
2031260,67.11,21.34
2031261,69.28,24.19
2031262,69.33,23.67
2031263,71.44,26.08
2031264,73.77,26.45
2031265,71.99,24.19
2031266,73.99,26.1
2031267,76.43,26.33
2031268,76.79,26.78
2031411,4.42,3.45
2031412,4.6,3.54
2031413,4.51,3.47
2031414,4.37,3.39
2031415,4.35,3.38
2031416,4.34,3.36
2031417,4.19,3.22
2031418,4.11,3.09
2031419,4.47,3.4
2031420,4.54,3.39
2031421,5.01,3.76
2031422,4.72,3.52
2031423,4.19,2.98
2031424,4.45,3.23
2031425,4.61,3.44
2031426,4.99,3.5
2031427,5.47,4.34
2031428,5.12,3.97
2031429,4.31,2.98
2031430,5.66,4.47
2031431,5.3,4.11
2031432,7.57,6.6
2031433,8.29,7.2
2031434,4.83,3.57
2031435,4.45,3.01
2031436,4.33,2.96
2031437,4.69,3.23
2031438,4.66,3.27
2031439,4.24,2.85
2031440,3.79,2.33
2031582,0.0,0.0
2031583,0.0,0.0
2031584,0.0,0.0
2031585,0.0,0.0
2031586,0.0,0.0
2031587,0.0,0.0
2031588,0.0,0.0
2031589,0.0,0.0
2031590,0.0,0.0
2031591,0.0,0.0
2031592,0.0,0.0
2031593,0.0,0.0
2031594,0.0,0.0
2031595,0.0,0.0
2031596,0.0,0.0
2031597,0.0,0.0
2031598,0.0,0.0
2031599,0.0,0.0
2031600,0.0,0.0
2031601,0.0,0.0
2031602,0.0,0.0
2031603,0.0,0.0
2031604,0.0,0.0
2031605,0.0,0.0
2031606,0.0,0.0
2031607,0.0,0.0
2031608,0.0,0.0
2031609,0.0,0.0
2031610,0.0,0.0
2031611,0.0,0.0
2031754,16.63,4.41
2031755,16.59,4.45
2031756,16.27,4.44
2031757,16.84,4.5
2031758,17.09,4.66
2031759,17.88,4.82
2031760,18.09,4.71
2031761,18.2,4.76
2031762,18.53,4.93
2031763,18.85,4.93
2031764,19.04,4.91
2031765,19.03,5.05
2031766,19.16,4.79
2031767,19.74,5.11
2031768,19.99,5.16
2031769,20.27,5.22
2031770,20.43,5.18
2031771,20.48,5.17
2031772,21.24,5.47
2031773,21.8,5.86
2031774,22.02,6.12
2031775,22.27,6.19
2031776,22.63,6.46
2031777,22.9,6.76
2031778,23.06,6.97
2031779,22.55,6.61
2031780,23.64,7.91
2031781,23.42,7.03
2031782,23.44,7.3
2031783,24.13,7.75
2031930,29.71,15.8
2031931,30.02,15.93
2031932,29.54,15.99
2031933,28.92,16.35
2031934,28.16,16.04
2031935,27.45,15.65
2031936,26.8,15.59
2031937,25.95,15.34
2031938,25.09,15.02
2031939,24.19,14.78
2031940,23.18,14.32
2031941,22.58,13.68
2031942,21.58,13.14
2031943,20.8,12.99
2031944,20.42,13.63
2031945,19.02,13.59
2031946,18.4,13.54
2031947,18.21,12.12
2031948,18.33,8.62
2031949,18.14,8.56
2031950,17.99,8.35
2031951,17.48,8.21
2031952,17.19,8.29
2031953,17.27,8.2
2031954,17.27,8.5
2031955,17.5,8.83
2031956,17.44,8.6
2031957,16.59,8.4
2031958,15.53,7.96
2031959,15.54,8.12
2032446,32.86,15.03
2032447,32.45,14.79
2032448,32.15,14.61
2032449,32.12,14.51
2032450,32.9,14.95
2032451,33.65,15.34
2032452,33.23,14.88
2032453,33.55,14.81
2032454,32.84,14.48
2032455,33.17,14.88
2032456,32.62,14.79
2032457,32.94,14.93
2032458,33.71,15.7
2032459,33.88,15.98
2032460,33.79,15.27
2032461,33.71,15.39
2032462,33.89,15.23
2032463,33.78,15.15
2032464,33.15,14.65
2032465,33.47,14.47
2032466,33.43,14.36
2032467,33.38,14.54
2032468,33.87,14.76
2032469,33.69,14.74
2032470,33.98,14.87
2032471,33.1,15.18
2032472,33.08,15.1
2032473,32.86,15.15
2032474,32.71,15.19
2032475,32.52,15.07
2032618,5.56,2.12
2032619,4.57,1.76
2032620,5.01,1.9
2032621,5.56,2.05
2032622,5.61,1.98
2032623,4.98,1.87
2032624,4.89,1.8
2032625,5.4,1.91
2032626,5.72,2.04
2032627,6.17,2.11
2032628,6.43,2.17
2032629,6.32,2.11
2032630,6.43,2.31
2032631,6.82,2.58
2032632,6.54,2.35
2032633,6.91,2.62
2032634,6.94,2.54
2032635,6.94,2.53
2032636,7.01,2.52
2032637,7.07,2.59
2032638,7.24,2.66
2032639,7.83,2.9
2032640,8.09,3.04
2032641,8.51,3.06
2032642,8.89,3.29
2032643,9.18,3.36
2032644,9.17,3.45
2032645,8.86,3.38
2032646,9.25,3.37
2032647,9.47,3.52
2032790,8.75,3.69
2032791,9.08,3.84
2032792,9.4,4.05
2032793,9.81,4.22
2032794,10.17,4.38
2032795,10.54,4.61
2032796,10.98,4.82
2032797,11.49,4.95
2032798,12.0,5.31
2032799,12.37,5.52
2032800,12.66,5.72
2032801,13.09,6.0
2032802,13.6,6.24
2032803,14.17,6.5
2032804,14.77,6.73
2032805,15.34,7.09
2032806,15.95,7.39
2032807,16.7,7.74
2032808,17.45,8.14
2032809,18.25,8.44
2032810,18.09,8.4
2032811,18.81,8.62
2032812,19.75,9.18
2032813,20.99,9.59
2032814,21.94,10.12
2032815,22.76,10.48
2032816,23.84,11.05
2032817,24.92,11.54
2032818,26.1,12.11
2032819,27.26,12.59
2032962,128.08,21.02
2032963,134.36,21.47
2032964,138.61,21.93
2032965,140.24,22.53
2032966,142.66,22.92
2032967,138.83,23.11
2032968,146.6,26.42
2032969,138.05,26.71
2032970,128.94,28.71
2032971,118.49,28.56
2032972,118.44,29.25
2032973,112.19,26.87
2032974,105.78,27.15
2032975,115.07,28.37
2032976,117.46,28.35
2032977,119.6,30.66
2032978,117.14,30.4
2032979,115.45,29.85
2032980,114.32,30.59
2032981,110.69,29.92
2032982,119.51,32.32
2032983,122.94,33.31
2032984,123.87,34.45
2032985,122.65,35.52
2032986,124.07,36.02
2032987,124.08,36.11
2032988,127.52,38.69
2032989,131.59,39.81
2032990,134.28,40.09
2032991,135.91,40.36
2033133,0.0,0.0
2033134,0.0,0.0
2033135,0.0,0.0
2033136,0.0,0.0
2033137,0.0,0.0
2033138,0.0,0.0
2033139,0.0,0.0
2033140,0.0,0.0
2033141,0.0,0.0
2033142,0.0,0.0
2033143,0.0,0.0
2033144,0.0,0.0
2033145,0.0,0.0
2033146,0.0,0.0
2033147,0.0,0.0
2033148,0.0,0.0
2033149,0.0,0.0
2033150,0.0,0.0
2033151,0.0,0.0
2033152,0.0,0.0
2033153,0.0,0.0
2033154,0.0,0.0
2033155,0.0,0.0
2033156,0.0,0.0
2033157,0.0,0.0
2033158,0.0,0.0
2033159,0.0,0.0
2033160,0.0,0.0
2033161,0.0,0.0
2033162,0.0,0.0
2033577,884.73,341.91
2033578,889.16,339.2
2033579,895.5,344.19
2033580,896.07,346.93
2033581,910.47,355.72
2033582,908.15,358.51
2033583,912.05,370.26
2033584,903.11,360.79
2033585,906.27,362.04
2033586,881.91,351.86
2033587,879.74,348.82
2033588,868.29,340.15
2033589,869.1,340.82
2033590,878.67,352.53
2033591,879.16,352.68
2033592,885.76,360.33
2033593,892.4,359.95
2033594,899.43,373.04
2033595,906.98,357.77
2033596,895.2,347.44
2033597,914.83,355.44
2033598,925.99,370.94
2033599,936.81,366.51
2033600,937.48,372.66
2033601,971.54,367.76
2033602,981.25,368.24
2033603,965.06,377.82
2033604,984.31,379.31
2033605,1031.68,382.36
2033606,1068.18,379.85
2034193,26.69,4.57
2034194,25.19,4.8
2034195,23.85,4.9
2034196,22.49,5.04
2034197,21.16,5.12
2034198,19.73,4.39
2034199,18.1,3.69
2034200,17.03,3.29
2034201,15.61,2.91
2034202,14.46,2.51
2034203,13.1,2.13
2034204,13.43,2.24
2034205,13.6,2.24
2034206,13.75,2.32
2034207,14.05,2.59
2034208,14.08,2.53
2034209,14.62,2.47
2034210,15.1,2.35
2034211,15.68,2.44
2034212,16.28,2.47
2034213,16.72,2.32
2034214,16.93,2.36
2034215,17.11,2.34
2034216,17.16,2.28
2034217,17.45,2.48
2034218,17.28,2.32
2034219,17.35,2.28
2034220,17.95,2.39
2034221,18.0,2.37
2034222,18.11,2.46
2034365,2.59,0.96
2034366,2.54,0.9
2034367,2.37,0.68
2034368,2.38,0.73
2034369,2.31,0.98
2034370,2.34,0.94
2034371,2.34,0.94
2034372,2.32,0.87
2034373,2.28,0.8
2034374,2.18,0.74
2034375,2.24,0.7
2034376,2.18,0.62
2034377,2.16,0.58
2034378,2.23,0.57
2034379,2.27,0.61
2034380,2.24,0.6
2034381,2.27,0.59
2034382,2.28,0.59
2034383,2.31,0.57
2034384,2.24,0.55
2034385,2.29,0.57
2034386,2.34,0.57
2034387,2.3,0.54
2034388,2.31,0.55
2034389,2.34,0.56
2034390,2.39,0.56
2034391,2.41,0.59
2034392,2.45,0.58
2034393,2.44,0.56
2034394,2.35,0.54
2034555,5.8,5.03
2034556,5.86,4.89
2034557,5.95,4.35
2034558,5.96,4.56
2034559,6.09,4.65
2034560,6.15,4.68
2034561,6.24,4.69
2034562,6.23,4.67
2034563,6.07,4.73
2034564,5.91,4.95
2034565,5.94,4.72
2034566,5.86,4.65
2034567,5.76,4.86
2034568,5.76,4.71
2034569,5.68,4.86
2034570,5.52,4.96
2034571,5.43,4.62
2034572,5.27,4.41
2034573,5.2,4.01
2034574,5.17,3.44
2034575,5.12,3.33
2034576,5.01,3.3
2034577,4.95,3.29
2034578,4.83,3.28
2034579,4.75,3.33
2034580,4.76,3.35
2034581,4.76,3.38
2034582,4.72,3.39
2034583,4.61,3.36
2034584,4.54,3.4
2035170,178.98,98.83
2035171,179.44,97.6
2035172,178.21,96.55
2035173,177.81,96.22
2035174,180.68,96.48
2035175,181.08,96.91
2035176,174.72,90.64
2035177,187.97,94.28
2035178,178.5,93.99
2035179,195.16,112.05
2035180,199.91,118.44
2035181,208.82,128.94
2035182,203.96,123.87
2035183,165.94,85.47
2035184,183.09,105.38
2035185,163.17,82.25
2035186,184.52,104.34
2035187,179.61,97.34
2035188,162.01,80.49
2035189,167.54,85.57
2035190,156.81,72.95
2035191,207.07,126.41
2035192,207.34,126.32
2035193,171.7,83.39
2035194,184.23,95.44
2035195,180.9,92.41
2035196,164.77,77.36
2035197,187.27,99.32
2035198,186.88,97.18
2035199,181.07,90.72
2035514,7.19,0.31
2035515,7.45,0.34
2035516,8.0,0.36
2035517,9.09,0.38
2035518,9.93,0.4
2035519,10.55,0.42
2035520,10.88,0.42
2035521,11.44,0.43
2035522,11.1,0.47
2035523,11.51,0.48
2035524,12.62,0.48
2035525,13.51,0.51
2035526,13.32,0.51
2035527,13.53,0.52
2035528,13.22,0.55
2035529,13.51,0.61
2035530,13.65,0.63
2035531,13.35,0.68
2035532,13.72,0.73
2035533,14.25,0.73
2035534,14.95,0.77
2035535,15.61,0.82
2035536,16.68,0.86
2035537,17.88,0.97
2035538,17.89,0.99
2035539,18.38,1.03
2035540,19.37,1.04
2035541,19.0,1.03
2035542,20.19,1.05
2035543,20.24,1.06
2035686,72.88,27.74
2035687,74.57,28.11
2035688,75.82,29.74
2035689,77.96,30.56
2035690,79.14,33.48
2035691,81.06,35.82
2035692,84.74,36.0
2035693,86.58,37.14
2035694,88.9,37.64
2035695,91.82,38.99
2035696,93.46,39.91
2035697,94.86,40.34
2035698,97.46,41.52
2035699,102.17,42.69
2035700,105.41,44.09
2035701,108.63,46.38
2035702,115.49,47.94
2035703,118.86,48.05
2035704,123.1,50.1
2035705,126.25,54.37
2035706,125.46,53.51
2035707,131.57,54.51
2035708,134.24,53.14
2035709,139.56,56.51
2035710,143.4,57.07
2035711,146.05,58.25
2035712,149.35,60.97
2035713,153.18,64.63
2035714,157.68,65.74
2035715,162.76,66.67
2035857,0.01,0.0
2035858,0.01,0.0
2035859,0.01,0.0
2035860,0.01,0.0
2035861,0.01,0.0
2035862,0.01,0.0
2035863,0.01,0.0
2035864,0.01,0.0
2035865,0.02,0.0
2035866,0.02,0.0
2035867,0.02,0.0
2035868,0.02,0.0
2035869,0.02,0.0
2035870,0.02,0.0
2035871,0.02,0.0
2035872,0.02,0.0
2035873,0.02,0.0
2035874,0.02,0.0
2035875,0.02,0.0
2035876,0.02,0.0
2035877,0.02,0.0
2035878,0.02,0.0
2035879,0.02,0.0
2035880,0.02,0.0
2035881,0.02,0.0
2035882,0.02,0.0
2035883,0.02,0.0
2035884,0.02,0.0
2035885,0.02,0.0
2035886,0.02,0.0
2036201,4.02,1.12
2036202,4.09,1.11
2036203,4.18,1.18
2036204,4.25,1.21
2036205,4.32,1.17
2036206,4.21,1.16
2036207,4.08,1.21
2036208,3.84,1.12
2036209,3.77,1.16
2036210,3.63,1.13
2036211,3.45,1.11
2036212,3.76,1.21
2036213,3.82,1.22
2036214,3.89,1.3
2036215,3.87,1.22
2036216,3.99,1.23
2036217,4.07,1.26
2036218,4.08,1.22
2036219,4.26,1.28
2036220,4.37,1.32
2036221,4.44,1.33
2036222,4.64,1.34
2036223,4.72,1.41
2036224,4.8,1.44
2036225,4.73,1.35
2036226,4.7,1.34
2036227,4.8,1.31
2036228,4.82,1.3
2036229,4.95,1.31
2036230,4.97,1.33
2036674,3.44,3.16
2036675,4.42,3.17
2036676,5.45,3.19
2036677,6.47,3.2
2036678,7.5,3.21
2036679,8.52,3.44
2036680,8.05,3.27
2036681,18.46,7.06
2036682,7.76,3.35
2036683,7.51,3.48
2036684,7.19,3.59
2036685,6.83,3.58
2036686,6.85,3.82
2036687,6.6,3.75
2036688,6.68,4.11
2036689,6.15,3.72
2036690,6.26,3.8
2036691,6.15,3.64
2036692,6.16,3.61
2036693,6.19,3.63
2036694,6.22,3.63
2036695,7.1,3.57
2036696,8.02,3.6
2036697,8.91,3.61
2036698,9.86,3.67
2036699,11.28,4.27
2036700,10.74,3.59
2036701,10.8,3.65
2036702,10.96,3.84
2036703,10.89,3.69
2036846,18.08,12.98
2036847,17.22,10.87
2036848,17.68,9.25
2036849,18.86,7.9
2036850,19.79,6.4
2036851,20.93,6.78
2036852,21.23,6.43
2036853,21.79,6.61
2036854,21.72,6.61
2036855,23.86,7.54
2036856,20.97,6.51
2036857,21.67,7.52
2036858,21.41,7.83
2036859,22.6,8.17
2036860,21.3,7.26
2036861,22.26,7.91
2036862,22.27,7.73
2036863,24.07,9.36
2036864,22.93,7.92
2036865,24.49,8.09
2036866,25.63,8.89
2036867,26.13,9.31
2036868,27.28,9.31
2036869,27.83,10.1
2036870,29.1,10.23
2036871,28.82,10.05
2036872,28.78,10.2
2036873,29.67,11.26
2036874,28.4,10.16
2036875,29.69,11.0
2037018,17.38,6.07
2037019,17.07,5.89
2037020,17.02,5.83
2037021,17.13,6.03
2037022,18.19,6.61
2037023,19.59,7.0
2037024,20.7,7.17
2037025,21.58,7.31
2037026,23.08,7.63
2037027,24.85,7.95
2037028,25.63,8.2
2037029,25.74,8.2
2037030,26.2,8.44
2037031,26.53,8.59
2037032,26.4,8.59
2037033,27.73,8.79
2037034,27.53,8.8
2037035,28.02,9.28
2037036,28.59,9.1
2037037,29.28,9.61
2037038,30.13,9.58
2037039,30.81,9.65
2037040,31.23,9.78
2037041,31.39,9.81
2037042,31.77,9.69
2037043,31.78,9.95
2037044,32.22,10.05
2037045,32.0,10.26
2037046,32.32,9.87
2037047,32.58,10.22
2037190,45.37,8.99
2037191,46.28,8.35
2037192,44.52,8.73
2037193,45.67,9.21
2037194,48.96,9.41
2037195,50.42,9.62
2037196,52.51,10.46
2037197,52.25,11.18
2037198,47.08,10.25
2037199,54.15,10.89
2037200,54.76,11.05
2037201,55.26,11.28
2037202,55.94,11.11
2037203,56.13,12.03
2037204,57.41,12.58
2037205,57.3,12.16
2037206,58.11,11.59
2037207,59.59,12.08
2037208,61.28,11.47
2037209,62.33,11.77
2037210,60.99,12.86
2037211,62.14,12.21
2037212,63.34,11.97
2037213,63.97,12.43
2037214,64.17,12.96
2037215,63.71,12.65
2037216,63.3,13.41
2037217,65.59,14.46
2037218,65.8,13.79
2037219,64.76,14.1
2037412,45.34,24.62
2037413,43.6,23.76
2037414,41.84,22.79
2037415,41.17,23.34
2037416,40.04,23.55
2037417,39.06,24.02
2037418,38.3,24.01
2037419,38.09,24.4
2037420,36.64,23.03
2037421,35.75,22.65
2037422,34.39,22.97
2037423,33.59,22.8
2037424,33.37,22.32
2037425,33.31,22.96
2037426,32.68,23.04
2037427,32.98,23.85
2037428,33.39,24.2
2037429,33.09,25.17
2037430,32.75,24.05
2037431,32.42,20.78
2037432,32.97,21.56
2037433,31.89,21.25
2037434,31.39,21.68
2037435,31.12,20.8
2037436,30.39,20.29
2037437,29.99,20.5
2037438,29.17,21.42
2037439,29.53,21.51
2037440,29.4,21.4
2037441,29.0,21.68
2037584,11.13,4.05
2037585,11.23,3.96
2037586,11.33,3.87
2037587,11.31,3.76
2037588,11.72,3.72
2037589,11.94,3.86
2037590,12.14,3.99
2037591,12.29,3.91
2037592,12.58,4.08
2037593,12.65,4.04
2037594,12.65,4.03
2037595,12.41,3.7
2037596,12.66,4.12
2037597,13.01,3.87
2037598,13.1,3.94
2037599,12.77,3.83
2037600,12.56,3.63
2037601,12.43,3.79
2037602,11.99,3.69
2037603,11.82,3.41
2037604,11.64,3.37
2037605,11.92,3.09
2037606,11.69,3.11
2037607,11.49,3.12
2037608,11.46,3.25
2037609,11.5,3.24
2037610,11.5,3.24
2037611,11.82,3.54
2037612,11.35,2.97
2037613,11.36,2.99
2037928,2.71,0.1
2037929,3.31,0.1
2037930,3.2,0.11
2037931,4.05,0.12
2037932,4.63,0.15
2037933,4.78,0.16
2037934,5.37,0.14
2037935,7.57,0.14
2037936,7.77,0.14
2037937,8.22,0.14
2037938,9.15,0.15
2037939,8.7,0.14
2037940,8.68,0.15
2037941,9.95,0.16
2037942,10.91,0.17
2037943,10.86,0.18
2037944,11.68,0.21
2037945,12.87,0.33
2037946,14.16,0.37
2037947,14.83,0.39
2037948,17.23,0.41
2037949,19.23,0.44
2037950,20.65,0.45
2037951,21.4,0.48
2037952,20.87,0.53
2037953,20.86,0.56
2037954,21.23,0.61
2037955,21.25,0.63
2037956,21.48,0.62
2037957,21.45,0.65
2038372,30.52,18.08
2038373,27.42,12.95
2038374,24.77,13.27
2038375,22.55,13.1
2038376,22.33,11.65
2038377,21.65,11.79
2038378,21.96,11.83
2038379,21.44,11.36
2038380,20.53,10.38
2038381,20.09,9.73
2038382,19.63,10.53
2038383,18.9,10.25
2038384,18.76,9.29
2038385,19.28,9.91
2038386,19.38,11.05
2038387,19.34,11.13
2038388,19.3,10.11
2038389,19.29,10.14
2038390,19.22,9.23
2038391,18.71,8.68
2038392,18.36,9.2
2038393,16.5,9.12
2038394,17.05,8.38
2038395,17.21,8.59
2038396,17.29,8.31
2038397,17.31,8.53
2038398,17.17,8.63
2038399,17.19,8.9
2038400,16.94,8.95
2038401,16.77,8.94
2038548,696.96,109.05
2038549,667.56,103.22
2038550,632.98,94.49
2038551,607.6,86.54
2038552,581.52,73.17
2038553,559.39,68.0
2038554,552.67,69.18
2038555,519.34,59.75
2038556,520.85,58.17
2038557,522.82,54.24
2038558,529.92,56.03
2038559,533.89,56.03
2038560,541.73,56.56
2038561,576.38,59.06
2038562,578.46,54.92
2038563,591.01,52.72
2038564,589.3,54.06
2038565,594.58,53.57
2038566,598.14,62.51
2038567,576.02,57.46
2038568,599.16,56.45
2038569,607.93,59.35
2038570,605.41,58.95
2038571,605.0,56.77
2038572,607.44,61.02
2038573,612.01,58.68
2038574,629.52,63.32
2038575,643.54,62.43
2038576,673.31,64.67
2038577,687.4,65.12
2038720,0.87,0.88
2038721,0.89,0.9
2038722,0.86,0.88
2038723,0.82,0.84
2038724,0.77,0.8
2038725,0.65,0.71
2038726,0.72,0.76
2038727,0.78,0.79
2038728,0.88,0.84
2038729,0.98,0.91
2038730,0.97,0.93
2038731,1.05,0.98
2038732,1.1,1.04
2038733,1.22,1.13
2038734,1.28,1.2
2038735,1.31,1.28
2038736,1.46,1.39
2038737,1.54,1.47
2038738,1.65,1.56
2038739,1.69,1.6
2038740,1.81,1.7
2038741,1.68,1.64
2038742,1.66,1.7
2038743,1.68,1.75
2038744,1.66,1.72
2038745,1.92,1.98
2038746,1.79,1.92
2038747,1.8,1.94
2038748,1.86,1.89
2038749,1.88,1.89
2039255,0.07,0.01
2039256,0.07,0.01
2039257,0.07,0.01
2039258,0.07,0.01
2039259,0.07,0.01
2039260,0.07,0.01
2039261,0.07,0.01
2039262,0.07,0.01
2039263,0.07,0.01
2039264,0.07,0.01
2039265,0.07,0.01
2039266,0.07,0.01
2039267,0.07,0.01
2039268,0.07,0.01
2039269,0.07,0.01
2039270,0.08,0.01
2039271,0.08,0.01
2039272,0.08,0.01
2039273,0.08,0.01
2039274,0.08,0.01
2039275,0.08,0.01
2039276,0.08,0.01
2039277,0.08,0.01
2039278,0.08,0.01
2039279,0.08,0.01
2039280,0.08,0.01
2039281,0.08,0.01
2039282,0.08,0.01
2039283,0.08,0.01
2039284,0.08,0.01
2039427,0.68,0.03
2039428,0.69,0.04
2039429,0.71,0.04
2039430,0.72,0.04
2039431,0.73,0.05
2039432,0.65,0.07
2039433,0.56,0.08
2039434,0.48,0.08
2039435,0.39,0.04
2039436,0.31,0.04
2039437,0.22,0.03
2039438,0.22,0.04
2039439,0.22,0.02
2039440,0.23,0.02
2039441,0.23,0.02
2039442,0.23,0.02
2039443,0.23,0.02
2039444,0.24,0.03
2039445,0.24,0.03
2039446,0.24,0.03
2039447,0.25,0.03
2039448,0.25,0.03
2039449,0.25,0.03
2039450,0.25,0.03
2039451,0.26,0.03
2039452,0.26,0.03
2039453,0.26,0.03
2039454,0.27,0.03
2039455,0.27,0.03
2039456,0.27,0.03
2039943,0.07,0.01
2039944,0.07,0.01
2039945,0.07,0.01
2039946,0.07,0.01
2039947,0.07,0.01
2039948,0.07,0.01
2039949,0.07,0.01
2039950,0.07,0.01
2039951,0.07,0.01
2039952,0.07,0.01
2039953,0.07,0.01
2039954,0.07,0.01
2039955,0.07,0.01
2039956,0.07,0.01
2039957,0.07,0.01
2039958,0.07,0.01
2039959,0.07,0.01
2039960,0.07,0.01
2039961,0.07,0.01
2039962,0.07,0.01
2039963,0.07,0.01
2039964,0.07,0.01
2039965,0.07,0.01
2039966,0.07,0.01
2039967,0.07,0.01
2039968,0.07,0.01
2039969,0.07,0.01
2039970,0.07,0.01
2039971,0.07,0.01
2039972,0.07,0.01
2040115,0.21,0.04
2040116,0.21,0.04
2040117,0.21,0.04
2040118,0.21,0.04
2040119,0.24,0.04
2040120,0.24,0.04
2040121,0.24,0.04
2040122,0.24,0.04
2040123,0.24,0.04
2040124,0.24,0.04
2040125,0.24,0.04
2040126,0.26,0.04
2040127,0.26,0.04
2040128,0.26,0.04
2040129,0.26,0.04
2040130,0.26,0.04
2040131,0.26,0.04
2040132,0.26,0.04
2040133,0.26,0.04
2040134,0.26,0.05
2040135,0.27,0.05
2040136,0.28,0.05
2040137,0.28,0.05
2040138,0.28,0.05
2040139,0.29,0.06
2040140,0.3,0.06
2040141,0.31,0.06
2040142,0.3,0.06
2040143,0.31,0.06
2040144,0.31,0.06
2040287,0.01,0.01
2040288,0.01,0.01
2040289,0.01,0.01
2040290,0.01,0.01
2040291,0.01,0.01
